1,1594,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,1.34,1.34,1.34,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.34,1.34,1.34,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.34,1.34,1.34,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,1.02,1.02,1.02,2,2,2,2,2,2,2,2,2,1.02,1.02,1.02,2,2,2,2,2,2,2,2,2,1.34,1.34,1.34,2,2,2,2,2,2,2,2,2,1.34,1.34,1.34,2,2,2,2,2,2,2,2,2,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,1.02,1.02,1.02,2,2,2,2,2,2,2,2,2,1.34,1.34,1.34,2,2,2,2,2,2,2,2,2,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,1.02,1.02,1.02,2,2,2,2,2,2,2,2,2,1.34,1.34,1.34,2,2,2,2,2,2,2,2,2,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.97,1
2,1597,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,7.77,1.8,2.33,4.89,4.89,4.89,4.97,1,4.97,1,4.97,1,7.77,2.33,2.33,4.89,4.89,4.89,4.97,1,4.97,1,4.97,1,7.77,1.99,2.33,4.89,4.89,4.89,4.97,1,4.97,1,4.97,1,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.91,1.05,1.05,7.77,4.89,1,2.33,4.89,1,2.33,4.89,1,7.91,2.01,1.05,7.77,4.89,1,1.99,4.89,1,2.33,4.89,1,7.91,1.8,1.8,1,1,1,1,1,1,1,1,1,7.91,2.01,1.8,1,1,1,1,1,1,1,1,1,7.91,1.99,1.99,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.91,2.01,1.99,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.91,1.05,2.33,7.77,4.89,1,2.33,4.89,1,1.8,4.89,1,7.91,1.8,2.33,1,1,1,1,1,1,1,1,1,7.91,1.99,2.33,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.91,1.05,2.01,7.77,4.89,1,2.33,4.89,1,1.99,4.89,1,7.91,1.8,2.01,1,1,1,1,1,1,1,1,1,7.91,1.99,2.01,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.91,1
3,1600,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,1,1,1,1,1,1,4.97,1,4.97,1,4.97,1,7.8,7.8,3.32,1,1,1,4.97,1,4.97,1,4.97,1,7.8,7.8,3.32,1,1,1,4.97,1,4.97,1,4.97,1,7.8,7.8,3.32,1.96,1.96,1.96,4.97,1,4.97,1,4.97,1,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,1.98,1.98,1.98,1.98,1.98,1.98,4.97,1.98,4.97,1.98,4.97,1.98,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.94,7.94,1.08,7.77,4.89,1,2.33,4.89,1,2.33,4.89,1,7.94,7.94,1.08,7.77,4.89,1,1.99,4.89,1,2.33,4.89,1,7.94,7.94,2.4,7.77,4.89,1,2.33,4.89,1,2.33,4.89,1,7.94,7.94,2.4,7.77,4.89,1,1.99,4.89,1,2.33,4.89,1,7.94,7.94,2.02,7.77,4.89,1.96,2.33,4.89,1.96,2.33,4.89,1.96,7.94,7.94,2.02,7.77,4.89,1.96,1.99,4.89,1.96,2.33,4.89,1.96,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.94,1
4,1837,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.83,1.75,1.8,7.83,1.75,1.99,4.97,7.83,4.97,1.75,4.97,1.99,7.83,1.8,1.8,7.83,1.99,1.99,4.97,7.83,4.97,1.99,4.97,1.99,7.83,1.99,1.8,7.83,1.99,1.99,4.97,7.83,4.97,1.99,4.97,1.99,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.77,1.77,1.77,2,2,2,2,2,2,2,2,2,7.77,1.99,1.77,2,2,2,2,2,2,2,2,2,4.89,4.89,4.89,2,2,2,2,2,2,2,2,2,4.89,4.89,4.89,2,2,2,2,2,2,2,2,2,0.04,0.04,0.04,2,2,2,2,2,2,2,2,2,0.04,0.04,0.04,2,2,2,2,2,2,2,2,2,7.77,1.77,1.8,2,2,2,2,2,2,2,2,2,4.89,4.89,4.89,2,2,2,2,2,2,2,2,2,0.04,0.04,0.04,2,2,2,2,2,2,2,2,2,7.77,1.77,1.99,2,2,2,2,2,2,2,2,2,4.89,4.89,4.89,2,2,2,2,2,2,2,2,2,0.04,0.04,0.04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.83,0.02
5,1840,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.83,1.75,2.31,7.83,1.75,4.84,4.97,7.83,4.97,1.75,4.97,1.75,7.83,2.31,2.31,7.83,4.84,4.84,4.97,7.83,4.97,1.75,4.97,1.75,7.83,1.99,2.31,7.83,1.99,4.84,4.97,7.83,4.97,1.99,4.97,1.75,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.91,1.77,1.77,7.83,7.83,7.83,2.31,4.84,1.75,2.31,4.84,1.75,7.91,2.01,1.77,7.83,7.83,7.83,1.99,1.99,1.99,2.31,4.84,1.75,7.91,4.84,4.84,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,7.91,2.01,4.84,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,7.91,0.09,0.09,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,7.91,2.01,0.09,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,7.91,1.77,2.33,7.83,7.83,7.83,2.31,4.84,1.75,1.75,1.75,1.75,7.91,4.84,2.33,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,7.91,0.09,2.33,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,7.91,1.77,2.01,7.83,7.83,7.83,2.31,4.84,1.75,1.99,1.99,1.99,7.91,4.84,2.01,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,7.91,0.09,2.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.91,0.02
6,1843,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.83,1.75,7.69,7.83,1.75,1.51,4.97,7.83,4.97,1.75,4.97,1.03,7.83,7.69,7.69,7.83,1.03,1.03,4.97,7.83,4.97,1.03,4.97,1.03,7.83,1.99,7.69,7.83,1.99,1.97,4.97,7.83,4.97,1.99,4.97,1.03,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.97,4.92,4.97,4.92,4.97,4.92,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,0.02,0.02,0.02,0.02,0.02,0.02,4.97,0.02,4.97,0.02,4.97,0.02,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.94,7.94,1.8,7.77,4.89,7.69,2.33,4.89,1.72,2.33,4.89,1.72,7.94,7.94,1.8,7.77,4.89,7.69,1.99,4.89,1.97,2.33,4.89,1.72,7.94,7.94,4.87,7.77,4.89,4.84,2.33,4.89,4.84,2.33,4.89,4.84,7.94,7.94,4.87,7.77,4.89,4.84,1.99,4.89,4.84,2.33,4.89,4.84,7.94,7.94,0.12,7.77,4.89,0.04,2.33,4.89,0.04,2.33,4.89,0.04,7.94,7.94,0.12,7.77,4.89,0.04,1.99,4.89,0.04,2.33,4.89,0.04,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.94,0.02
7,2080,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,0.68,0.68,0.68,0.68,0.68,0.68,4.97,0.68,4.97,0.68,4.97,0.68,1,1,1,1.96,1.96,1.96,4.97,1.96,4.97,1.96,4.97,1.96,1.96,1.96,1.96,1.96,1.96,1.96,4.97,1.96,4.97,1.96,4.97,1.96,1,1,1,1.96,1.96,1.96,4.97,1.96,4.97,1.96,4.97,1.96,1,1,1,1.96,1.96,1.96,4.97,1.96,4.97,1.96,4.97,1.96,1,1,1,1.96,1.96,1.96,4.97,1.96,4.97,1.96,4.97,1.96,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.8,7.8,2.52,2,2,2,2,2,2,2,2,2,7.8,7.8,2.52,2,2,2,2,2,2,2,2,2,0.68,0.68,0.68,2,2,2,2,2,2,2,2,2,1.96,1.96,1.96,2,2,2,2,2,2,2,2,2,0.68,0.68,0.68,2,2,2,2,2,2,2,2,2,0.68,0.68,0.68,2,2,2,2,2,2,2,2,2,7.8,7.8,2.4,2,2,2,2,2,2,2,2,2,0.68,0.68,0.68,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,7.8,7.8,2.02,2,2,2,2,2,2,2,2,2,0.68,0.68,0.68,2,2,2,2,2,2,2,2,2,1.96,1.96,1.96,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.86,0.68
8,2083,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,0.68,0.68,0.68,0.68,0.68,0.68,4.97,0.68,4.97,0.68,4.97,0.68,7.69,2.28,2.28,4.84,4.84,4.84,4.97,0.68,4.97,0.68,4.97,0.68,1.96,1.96,1.96,1.96,1.96,1.96,4.97,1.96,4.97,1.96,4.97,1.96,7.69,1.48,2.28,4.84,4.84,4.84,4.97,0.68,4.97,0.68,4.97,0.68,7.69,2.28,2.28,4.84,4.84,4.84,4.97,0.68,4.97,0.68,4.97,0.68,7.69,1.97,2.28,4.84,4.84,4.84,4.97,0.68,4.97,0.68,4.97,0.68,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.91,7.69,2.49,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,2.5,7.91,2.01,2.49,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,2.5,7.91,0.73,0.73,7.69,4.84,0.68,2.28,4.84,0.68,2.28,4.84,0.68,7.91,2.01,1.97,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,7.91,0.73,0.73,7.69,4.84,0.68,2.28,4.84,0.68,2.28,4.84,0.68,7.91,2.01,0.73,7.69,4.84,0.68,1.97,4.84,0.68,2.28,4.84,0.68,7.91,7.69,2.33,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,2.5,7.91,0.73,2.33,7.69,4.84,0.68,2.28,4.84,0.68,1.48,4.84,0.68,7.91,1.53,2.33,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,7.91,7.69,2.01,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,2.02,7.91,0.73,2.01,7.69,4.84,0.68,2.28,4.84,0.68,1.97,4.84,0.68,7.91,1.97,2.01,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.91,0.68
9,2086,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,7.86,7.86,7.86,7.86,7.86,7.86,4.97,7.86,4.97,7.86,4.97,7.86,0.68,0.68,0.68,0.68,0.68,0.68,4.97,0.68,4.97,0.68,4.97,0.68,7.72,7.72,3.24,1,1,1,4.97,1,4.97,1,4.97,1,1.96,1.96,1.96,1.96,1.96,1.96,4.97,1.96,4.97,1.96,4.97,1.96,7.72,7.72,3.24,0.8,0.8,0.8,4.97,1,4.97,1,4.97,1,7.72,7.72,3.24,1,1,1,4.97,1,4.97,1,4.97,1,7.72,7.72,3.24,1.94,1.94,1.94,4.97,1,4.97,1,4.97,1,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,7.94,7.94,2.52,7.77,4.89,7.72,2.33,4.89,7.72,2.33,4.89,2.44,7.94,7.94,2.52,7.77,4.89,7.72,1.99,4.89,7.72,2.33,4.89,2.44,7.94,7.94,0.76,7.77,4.89,0.68,2.33,4.89,0.68,2.33,4.89,0.68,7.94,7.94,2,7.77,4.89,1.94,1.99,4.89,1.94,2.33,4.89,1.94,7.94,7.94,0.76,7.77,4.89,0.68,2.33,4.89,0.68,2.33,4.89,0.68,7.94,7.94,0.76,7.77,4.89,0.68,1.99,4.89,0.68,2.33,4.89,0.68,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,3.32,1,1,1,1,1,1,1,1,1,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,7.94,7.94,2.04,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.94,0.68
